,sensor_x,target,datetime,sensor_y,value_one,sensor,value_two,month
0,PRES,98650.55,2019-01-01 00:00:00,PRES,1020.0,PRES,1020.71,1
1,PRES,98736.18,2019-01-01 01:00:00,PRES,1021.0,PRES,1021.19,1
2,PRES,98822.78,2019-01-01 02:00:00,PRES,1021.0,PRES,1021.66,1
3,PRES,98879.44,2019-01-01 03:00:00,PRES,1022.0,PRES,1021.69,1
4,PRES,98869.11,2019-01-01 04:00:00,PRES,1021.0,PRES,1021.29,1
5,PRES,98799.74,2019-01-01 05:00:00,PRES,1021.0,PRES,1020.77,1
6,PRES,98659.18,2019-01-01 06:00:00,PRES,1021.0,PRES,1020.05,1
7,PRES,98517.74,2019-01-01 07:00:00,PRES,1019.0,PRES,1018.99,1
8,PRES,98416.02,2019-01-01 08:00:00,PRES,1018.0,PRES,1018.03,1
9,PRES,98371.15,2019-01-01 09:00:00,PRES,1017.0,PRES,1017.55,1
10,PRES,98368.92,2019-01-01 10:00:00,PRES,1017.0,PRES,1017.54,1
11,PRES,98425.2,2019-01-01 11:00:00,PRES,1017.0,PRES,1017.71,1
12,PRES,98485.38,2019-01-01 12:00:00,PRES,1017.0,PRES,1018.03,1
13,PRES,98542.39,2019-01-01 13:00:00,PRES,1018.0,PRES,1018.6,1
14,PRES,98576.0,2019-01-01 14:00:00,PRES,1019.0,PRES,1019.15,1
15,PRES,98581.56,2019-01-01 15:00:00,PRES,1020.0,PRES,1019.47,1
16,PRES,98574.89,2019-01-01 16:00:00,PRES,1020.0,PRES,1019.54,1
17,PRES,98572.64,2019-01-01 17:00:00,PRES,1020.0,PRES,1019.48,1
18,PRES,98561.2,2019-01-01 18:00:00,PRES,1020.0,PRES,1019.36,1
19,PRES,98564.62,2019-01-01 19:00:00,PRES,1020.0,PRES,1019.27,1
20,PRES,98500.89,2019-01-01 20:00:00,PRES,1019.0,PRES,1019.02,1
21,PRES,98449.62,2019-01-01 21:00:00,PRES,1019.0,PRES,1018.92,1
22,PRES,98438.76,2019-01-01 22:00:00,PRES,1019.0,PRES,1018.97,1
23,PRES,98423.74,2019-01-01 23:00:00,PRES,1019.0,PRES,1019.12,1
24,PRES,98503.38,2019-01-02 00:00:00,PRES,1019.0,PRES,1019.29,1
25,PRES,98613.9,2019-01-02 01:00:00,PRES,1020.0,PRES,1019.68,1
26,PRES,98707.81,2019-01-02 02:00:00,PRES,1020.0,PRES,1020.19,1
27,PRES,98775.89,2019-01-02 03:00:00,PRES,1021.0,PRES,1020.36,1
28,PRES,98790.89,2019-01-02 04:00:00,PRES,1021.0,PRES,1020.17,1
29,PRES,98704.0,2019-01-02 05:00:00,PRES,1020.0,PRES,1019.98,1
30,PRES,98587.51,2019-01-02 06:00:00,PRES,1020.0,PRES,1019.51,1
31,PRES,98454.06,2019-01-02 07:00:00,PRES,1019.0,PRES,1018.52,1
32,PRES,98391.2,2019-01-02 08:00:00,PRES,1018.0,PRES,1017.57,1
33,PRES,98313.78,2019-01-02 09:00:00,PRES,1017.0,PRES,1017.12,1
34,PRES,98353.52,2019-01-02 10:00:00,PRES,1017.0,PRES,1017.15,1
35,PRES,98385.58,2019-01-02 11:00:00,PRES,1017.0,PRES,1017.33,1
36,PRES,98439.14,2019-01-02 12:00:00,PRES,1018.0,PRES,1017.68,1
37,PRES,98497.1,2019-01-02 13:00:00,PRES,1018.0,PRES,1018.31,1
38,PRES,98542.52,2019-01-02 14:00:00,PRES,1019.0,PRES,1018.93,1
39,PRES,98560.24,2019-01-02 15:00:00,PRES,1019.0,PRES,1019.26,1
40,PRES,98522.64,2019-01-02 16:00:00,PRES,1019.0,PRES,1019.29,1
41,PRES,98505.65,2019-01-02 17:00:00,PRES,1019.0,PRES,1019.19,1
42,PRES,98508.1,2019-01-02 18:00:00,PRES,1019.0,PRES,1019.29,1
43,PRES,98528.58,2019-01-02 19:00:00,PRES,1019.0,PRES,1019.17,1
44,PRES,98512.62,2019-01-02 20:00:00,PRES,1019.0,PRES,1019.07,1
45,PRES,98472.81,2019-01-02 21:00:00,PRES,1018.0,PRES,1019.1,1
46,PRES,98475.72,2019-01-02 22:00:00,PRES,1019.0,PRES,1019.26,1
47,PRES,98484.76,2019-01-02 23:00:00,PRES,1019.0,PRES,1019.47,1
48,PRES,98547.94,2019-01-03 00:00:00,PRES,1019.0,PRES,1019.77,1
49,PRES,98685.02,2019-01-03 01:00:00,PRES,1020.0,PRES,1020.43,1
50,PRES,98778.85,2019-01-03 02:00:00,PRES,1021.0,PRES,1021.2,1
51,PRES,98913.62,2019-01-03 03:00:00,PRES,1021.0,PRES,1021.53,1
52,PRES,98887.86,2019-01-03 04:00:00,PRES,1021.0,PRES,1021.41,1
53,PRES,98814.92,2019-01-03 05:00:00,PRES,1021.0,PRES,1021.26,1
54,PRES,98712.72,2019-01-03 06:00:00,PRES,1021.0,PRES,1020.82,1
55,PRES,98594.69,2019-01-03 07:00:00,PRES,1020.0,PRES,1019.81,1
56,PRES,98500.02,2019-01-03 08:00:00,PRES,1019.0,PRES,1018.82,1
57,PRES,98449.35,2019-01-03 09:00:00,PRES,1018.0,PRES,1018.02,1
58,PRES,98426.19,2019-01-03 10:00:00,PRES,1018.0,PRES,1017.87,1
59,PRES,98445.62,2019-01-03 11:00:00,PRES,1018.0,PRES,1018.14,1
60,PRES,98474.78,2019-01-03 12:00:00,PRES,1018.0,PRES,1018.41,1
61,PRES,98519.56,2019-01-03 13:00:00,PRES,1019.0,PRES,1018.96,1
62,PRES,98578.75,2019-01-03 14:00:00,PRES,1019.0,PRES,1019.52,1
63,PRES,98578.49,2019-01-03 15:00:00,PRES,1020.0,PRES,1019.79,1
64,PRES,98571.06,2019-01-03 16:00:00,PRES,1020.0,PRES,1019.78,1
65,PRES,98566.76,2019-01-03 17:00:00,PRES,1020.0,PRES,1019.64,1
66,PRES,98536.62,2019-01-03 18:00:00,PRES,1019.0,PRES,1019.56,1
67,PRES,98551.86,2019-01-03 19:00:00,PRES,1019.0,PRES,1019.56,1
68,PRES,98544.31,2019-01-03 20:00:00,PRES,1019.0,PRES,1019.43,1
69,PRES,98515.14,2019-01-03 21:00:00,PRES,1019.0,PRES,1019.43,1
70,PRES,98501.42,2019-01-03 22:00:00,PRES,1019.0,PRES,1019.54,1
71,PRES,98511.62,2019-01-03 23:00:00,PRES,1019.0,PRES,1019.77,1
72,PRES,98521.4,2019-01-04 00:00:00,PRES,1020.0,PRES,1020.08,1
73,PRES,98592.86,2019-01-04 01:00:00,PRES,1020.0,PRES,1020.53,1
74,PRES,98724.08,2019-01-04 02:00:00,PRES,1021.0,PRES,1021.01,1
75,PRES,98832.86,2019-01-04 03:00:00,PRES,1022.0,PRES,1021.15,1
76,PRES,98826.0,2019-01-04 04:00:00,PRES,1022.0,PRES,1020.96,1
77,PRES,98752.42,2019-01-04 05:00:00,PRES,1021.0,PRES,1020.72,1
78,PRES,98632.51,2019-01-04 06:00:00,PRES,1021.0,PRES,1020.22,1
79,PRES,98530.44,2019-01-04 07:00:00,PRES,1020.0,PRES,1019.26,1
80,PRES,98428.1,2019-01-04 08:00:00,PRES,1019.0,PRES,1018.32,1
81,PRES,98373.44,2019-01-04 09:00:00,PRES,1018.0,PRES,1017.78,1
82,PRES,98365.7,2019-01-04 10:00:00,PRES,1018.0,PRES,1017.62,1
83,PRES,98401.61,2019-01-04 11:00:00,PRES,1018.0,PRES,1017.64,1
84,PRES,98462.28,2019-01-04 12:00:00,PRES,1018.0,PRES,1017.96,1
85,PRES,98532.55,2019-01-04 13:00:00,PRES,1019.0,PRES,1018.72,1
86,PRES,98578.6,2019-01-04 14:00:00,PRES,1020.0,PRES,1019.46,1
87,PRES,98613.05,2019-01-04 15:00:00,PRES,1020.0,PRES,1019.79,1
88,PRES,98580.56,2019-01-04 16:00:00,PRES,1020.0,PRES,1019.69,1
89,PRES,98553.74,2019-01-04 17:00:00,PRES,1020.0,PRES,1019.41,1
90,PRES,98501.56,2019-01-04 18:00:00,PRES,1019.0,PRES,1019.09,1
91,PRES,98470.92,2019-01-04 19:00:00,PRES,1019.0,PRES,1018.8,1
92,PRES,98407.38,2019-01-04 20:00:00,PRES,1018.0,PRES,1018.43,1
93,PRES,98385.06,2019-01-04 21:00:00,PRES,1018.0,PRES,1018.14,1
94,PRES,98420.26,2019-01-04 22:00:00,PRES,1018.0,PRES,1018.21,1
95,PRES,98443.3,2019-01-04 23:00:00,PRES,1018.0,PRES,1018.43,1
96,PRES,98468.0,2019-01-05 00:00:00,PRES,1019.0,PRES,1018.7,1
97,PRES,98554.31,2019-01-05 01:00:00,PRES,1019.0,PRES,1019.09,1
98,PRES,98634.78,2019-01-05 02:00:00,PRES,1020.0,PRES,1019.47,1
99,PRES,98707.22,2019-01-05 03:00:00,PRES,1020.0,PRES,1019.53,1
100,PRES,98715.98,2019-01-05 04:00:00,PRES,1020.0,PRES,1019.28,1
101,PRES,98620.31,2019-01-05 05:00:00,PRES,1020.0,PRES,1018.97,1
102,PRES,98500.38,2019-01-05 06:00:00,PRES,1020.0,PRES,1018.41,1
103,PRES,98359.44,2019-01-05 07:00:00,PRES,1018.0,PRES,1017.36,1
104,PRES,98265.02,2019-01-05 08:00:00,PRES,1017.0,PRES,1016.35,1
105,PRES,98210.47,2019-01-05 09:00:00,PRES,1016.0,PRES,1015.74,1
106,PRES,98170.56,2019-01-05 10:00:00,PRES,1016.0,PRES,1015.54,1
107,PRES,98189.86,2019-01-05 11:00:00,PRES,1016.0,PRES,1015.62,1
108,PRES,98262.56,2019-01-05 12:00:00,PRES,1016.0,PRES,1015.96,1
109,PRES,98331.69,2019-01-05 13:00:00,PRES,1016.0,PRES,1016.55,1
110,PRES,98369.15,2019-01-05 14:00:00,PRES,1017.0,PRES,1017.13,1
111,PRES,98382.08,2019-01-05 15:00:00,PRES,1017.0,PRES,1017.4,1
112,PRES,98348.12,2019-01-05 16:00:00,PRES,1017.0,PRES,1017.36,1
113,PRES,98317.98,2019-01-05 17:00:00,PRES,1017.0,PRES,1017.18,1
114,PRES,98270.12,2019-01-05 18:00:00,PRES,1017.0,PRES,1017.17,1
115,PRES,98238.04,2019-01-05 19:00:00,PRES,1017.0,PRES,1016.96,1
116,PRES,98245.44,2019-01-05 20:00:00,PRES,1016.0,PRES,1016.77,1
117,PRES,98223.51,2019-01-05 21:00:00,PRES,1016.0,PRES,1016.69,1
118,PRES,98194.86,2019-01-05 22:00:00,PRES,1016.0,PRES,1016.73,1
119,PRES,98218.74,2019-01-05 23:00:00,PRES,1016.0,PRES,1016.85,1
120,PRES,98256.49,2019-01-06 00:00:00,PRES,1016.0,PRES,1016.97,1
121,PRES,98351.7,2019-01-06 01:00:00,PRES,1017.0,PRES,1017.28,1
122,PRES,98416.56,2019-01-06 02:00:00,PRES,1017.0,PRES,1017.68,1
123,PRES,98475.9,2019-01-06 03:00:00,PRES,1018.0,PRES,1017.74,1
124,PRES,98475.11,2019-01-06 04:00:00,PRES,1017.0,PRES,1017.48,1
125,PRES,98406.81,2019-01-06 05:00:00,PRES,1017.0,PRES,1017.1,1
126,PRES,98297.36,2019-01-06 06:00:00,PRES,1017.0,PRES,1016.49,1
127,PRES,98189.37,2019-01-06 07:00:00,PRES,1016.0,PRES,1015.53,1
128,PRES,98079.53,2019-01-06 08:00:00,PRES,1015.0,PRES,1014.62,1
129,PRES,98042.51,2019-01-06 09:00:00,PRES,1014.0,PRES,1014.13,1
130,PRES,98018.84,2019-01-06 10:00:00,PRES,1014.0,PRES,1014.07,1
131,PRES,98062.74,2019-01-06 11:00:00,PRES,1014.0,PRES,1014.21,1
132,PRES,98097.34,2019-01-06 12:00:00,PRES,1014.0,PRES,1014.55,1
133,PRES,98144.05,2019-01-06 13:00:00,PRES,1015.0,PRES,1015.11,1
134,PRES,98198.53,2019-01-06 14:00:00,PRES,1015.0,PRES,1015.66,1
135,PRES,98235.61,2019-01-06 15:00:00,PRES,1016.0,PRES,1015.98,1
136,PRES,98243.4,2019-01-06 16:00:00,PRES,1016.0,PRES,1016.04,1
137,PRES,98208.68,2019-01-06 17:00:00,PRES,1016.0,PRES,1015.97,1
138,PRES,98181.95,2019-01-06 18:00:00,PRES,1016.0,PRES,1015.98,1
139,PRES,98144.59,2019-01-06 19:00:00,PRES,1016.0,PRES,1015.69,1
140,PRES,98102.67,2019-01-06 20:00:00,PRES,1016.0,PRES,1015.41,1
141,PRES,98057.15,2019-01-06 21:00:00,PRES,1015.0,PRES,1015.32,1
142,PRES,98048.03,2019-01-06 22:00:00,PRES,1015.0,PRES,1015.39,1
143,PRES,98087.2,2019-01-06 23:00:00,PRES,1015.0,PRES,1015.52,1
144,PRES,98152.28,2019-01-07 00:00:00,PRES,1016.0,PRES,1015.81,1
145,PRES,98266.95,2019-01-07 01:00:00,PRES,1016.0,PRES,1016.44,1
146,PRES,98343.05,2019-01-07 02:00:00,PRES,1017.0,PRES,1017.08,1
147,PRES,98416.18,2019-01-07 03:00:00,PRES,1018.0,PRES,1017.26,1
148,PRES,98396.78,2019-01-07 04:00:00,PRES,1018.0,PRES,1016.99,1
149,PRES,98349.48,2019-01-07 05:00:00,PRES,1017.0,PRES,1016.7,1
150,PRES,98240.47,2019-01-07 06:00:00,PRES,1017.0,PRES,1016.17,1
151,PRES,98133.18,2019-01-07 07:00:00,PRES,1016.0,PRES,1015.11,1
152,PRES,98012.72,2019-01-07 08:00:00,PRES,1015.0,PRES,1014.07,1
153,PRES,97970.76,2019-01-07 09:00:00,PRES,1014.0,PRES,1013.47,1
154,PRES,97958.25,2019-01-07 10:00:00,PRES,1014.0,PRES,1013.29,1
155,PRES,97985.37,2019-01-07 11:00:00,PRES,1014.0,PRES,1013.5,1
156,PRES,98030.15,2019-01-07 12:00:00,PRES,1014.0,PRES,1013.91,1
157,PRES,98109.3,2019-01-07 13:00:00,PRES,1015.0,PRES,1014.38,1
158,PRES,98171.85,2019-01-07 14:00:00,PRES,1016.0,PRES,1014.9,1
159,PRES,98215.86,2019-01-07 15:00:00,PRES,1016.0,PRES,1015.34,1
160,PRES,98248.9,2019-01-07 16:00:00,PRES,1016.0,PRES,1015.7,1
161,PRES,98258.15,2019-01-07 17:00:00,PRES,1016.0,PRES,1015.97,1
162,PRES,98245.61,2019-01-07 18:00:00,PRES,1016.0,PRES,1016.19,1
163,PRES,98261.3,2019-01-07 19:00:00,PRES,1017.0,PRES,1016.39,1
164,PRES,98240.67,2019-01-07 20:00:00,PRES,1016.0,PRES,1016.36,1
165,PRES,98206.69,2019-01-07 21:00:00,PRES,1016.0,PRES,1016.42,1
166,PRES,98238.75,2019-01-07 22:00:00,PRES,1017.0,PRES,1016.57,1
167,PRES,98288.31,2019-01-07 23:00:00,PRES,1017.0,PRES,1016.85,1
168,PRES,98328.78,2019-01-08 00:00:00,PRES,1017.0,PRES,1017.27,1
169,PRES,98421.0,2019-01-08 01:00:00,PRES,1018.0,PRES,1017.74,1
170,PRES,98491.6,2019-01-08 02:00:00,PRES,1018.0,PRES,1018.11,1
171,PRES,98536.01,2019-01-08 03:00:00,PRES,1019.0,PRES,1018.16,1
172,PRES,98524.74,2019-01-08 04:00:00,PRES,1018.0,PRES,1017.9,1
173,PRES,98462.38,2019-01-08 05:00:00,PRES,1018.0,PRES,1017.73,1
174,PRES,98376.6,2019-01-08 06:00:00,PRES,1018.0,PRES,1017.32,1
175,PRES,98253.72,2019-01-08 07:00:00,PRES,1017.0,PRES,1016.29,1
176,PRES,98146.29,2019-01-08 08:00:00,PRES,1016.0,PRES,1015.24,1
177,PRES,98074.81,2019-01-08 09:00:00,PRES,1014.0,PRES,1014.58,1
178,PRES,98083.84,2019-01-08 10:00:00,PRES,1014.0,PRES,1014.3,1
179,PRES,98061.45,2019-01-08 11:00:00,PRES,1014.0,PRES,1014.28,1
180,PRES,98095.8,2019-01-08 12:00:00,PRES,1014.0,PRES,1014.56,1
181,PRES,98127.66,2019-01-08 13:00:00,PRES,1015.0,PRES,1015.14,1
182,PRES,98188.12,2019-01-08 14:00:00,PRES,1016.0,PRES,1015.75,1
183,PRES,98209.14,2019-01-08 15:00:00,PRES,1016.0,PRES,1016.11,1
184,PRES,98198.3,2019-01-08 16:00:00,PRES,1016.0,PRES,1016.23,1
185,PRES,98173.24,2019-01-08 17:00:00,PRES,1016.0,PRES,1016.22,1
186,PRES,98167.57,2019-01-08 18:00:00,PRES,1016.0,PRES,1015.94,1
187,PRES,98187.26,2019-01-08 19:00:00,PRES,1016.0,PRES,1015.85,1
188,PRES,98154.42,2019-01-08 20:00:00,PRES,1016.0,PRES,1015.79,1
189,PRES,98145.39,2019-01-08 21:00:00,PRES,1016.0,PRES,1015.87,1
190,PRES,98152.4,2019-01-08 22:00:00,PRES,1016.0,PRES,1016.07,1
191,PRES,98181.59,2019-01-08 23:00:00,PRES,1016.0,PRES,1016.41,1
192,PRES,98243.65,2019-01-09 00:00:00,PRES,1016.0,PRES,1016.74,1
193,PRES,98368.9,2019-01-09 01:00:00,PRES,1017.0,PRES,1017.18,1
194,PRES,98436.35,2019-01-09 02:00:00,PRES,1018.0,PRES,1017.7,1
195,PRES,98498.48,2019-01-09 03:00:00,PRES,1018.0,PRES,1017.88,1
196,PRES,98487.72,2019-01-09 04:00:00,PRES,1018.0,PRES,1017.72,1
197,PRES,98418.3,2019-01-09 05:00:00,PRES,1018.0,PRES,1017.34,1
198,PRES,98333.42,2019-01-09 06:00:00,PRES,1017.0,PRES,1016.97,1
199,PRES,98237.03,2019-01-09 07:00:00,PRES,1016.0,PRES,1016.32,1
200,PRES,98169.95,2019-01-09 08:00:00,PRES,1015.0,PRES,1015.39,1
201,PRES,98115.86,2019-01-09 09:00:00,PRES,1014.0,PRES,1014.83,1
202,PRES,98090.25,2019-01-09 10:00:00,PRES,1014.0,PRES,1014.64,1
203,PRES,98113.56,2019-01-09 11:00:00,PRES,1014.0,PRES,1014.69,1
204,PRES,98165.0,2019-01-09 12:00:00,PRES,1014.0,PRES,1015.0,1
205,PRES,98201.0,2019-01-09 13:00:00,PRES,1015.0,PRES,1015.57,1
206,PRES,98266.35,2019-01-09 14:00:00,PRES,1016.0,PRES,1016.17,1
207,PRES,98280.21,2019-01-09 15:00:00,PRES,1017.0,PRES,1016.51,1
208,PRES,98249.81,2019-01-09 16:00:00,PRES,1017.0,PRES,1016.68,1
209,PRES,98246.91,2019-01-09 17:00:00,PRES,1017.0,PRES,1016.73,1
210,PRES,98215.87,2019-01-09 18:00:00,PRES,1017.0,PRES,1016.5,1
211,PRES,98199.86,2019-01-09 19:00:00,PRES,1017.0,PRES,1016.57,1
212,PRES,98163.19,2019-01-09 20:00:00,PRES,1016.0,PRES,1016.41,1
213,PRES,98168.95,2019-01-09 21:00:00,PRES,1016.0,PRES,1016.4,1
214,PRES,98157.61,2019-01-09 22:00:00,PRES,1016.0,PRES,1016.53,1
215,PRES,98165.84,2019-01-09 23:00:00,PRES,1016.0,PRES,1016.75,1
216,PRES,98249.56,2019-01-10 00:00:00,PRES,1017.0,PRES,1016.91,1
217,PRES,98360.98,2019-01-10 01:00:00,PRES,1017.0,PRES,1017.3,1
218,PRES,98451.69,2019-01-10 02:00:00,PRES,1018.0,PRES,1017.85,1
219,PRES,98503.28,2019-01-10 03:00:00,PRES,1019.0,PRES,1017.98,1
220,PRES,98484.0,2019-01-10 04:00:00,PRES,1018.0,PRES,1017.72,1
221,PRES,98415.61,2019-01-10 05:00:00,PRES,1018.0,PRES,1017.45,1
222,PRES,98315.75,2019-01-10 06:00:00,PRES,1018.0,PRES,1016.94,1
223,PRES,98193.56,2019-01-10 07:00:00,PRES,1017.0,PRES,1015.96,1
224,PRES,98107.6,2019-01-10 08:00:00,PRES,1015.0,PRES,1015.02,1
225,PRES,98061.55,2019-01-10 09:00:00,PRES,1014.0,PRES,1014.46,1
226,PRES,98051.9,2019-01-10 10:00:00,PRES,1014.0,PRES,1014.29,1
227,PRES,98085.75,2019-01-10 11:00:00,PRES,1014.0,PRES,1014.39,1
228,PRES,98160.35,2019-01-10 12:00:00,PRES,1015.0,PRES,1014.79,1
229,PRES,98200.44,2019-01-10 13:00:00,PRES,1015.0,PRES,1015.5,1
230,PRES,98254.67,2019-01-10 14:00:00,PRES,1016.0,PRES,1016.2,1
231,PRES,98272.87,2019-01-10 15:00:00,PRES,1017.0,PRES,1016.56,1
232,PRES,98288.42,2019-01-10 16:00:00,PRES,1017.0,PRES,1016.57,1
233,PRES,98265.89,2019-01-10 17:00:00,PRES,1017.0,PRES,1016.44,1
234,PRES,98215.8,2019-01-10 18:00:00,PRES,1017.0,PRES,1016.44,1
235,PRES,98204.4,2019-01-10 19:00:00,PRES,1016.0,PRES,1016.22,1
236,PRES,98162.7,2019-01-10 20:00:00,PRES,1016.0,PRES,1016.04,1
237,PRES,98132.75,2019-01-10 21:00:00,PRES,1016.0,PRES,1016.07,1
238,PRES,98154.45,2019-01-10 22:00:00,PRES,1016.0,PRES,1016.3,1
239,PRES,98203.39,2019-01-10 23:00:00,PRES,1016.0,PRES,1016.64,1
240,PRES,98305.9,2019-01-11 00:00:00,PRES,1016.0,PRES,1017.11,1
241,PRES,98421.81,2019-01-11 01:00:00,PRES,1017.0,PRES,1017.81,1
242,PRES,98495.25,2019-01-11 02:00:00,PRES,1018.0,PRES,1018.44,1
243,PRES,98556.5,2019-01-11 03:00:00,PRES,1019.0,PRES,1018.63,1
244,PRES,98532.65,2019-01-11 04:00:00,PRES,1019.0,PRES,1018.38,1
245,PRES,98454.48,2019-01-11 05:00:00,PRES,1018.0,PRES,1018.04,1
246,PRES,98353.15,2019-01-11 06:00:00,PRES,1018.0,PRES,1017.46,1
247,PRES,98207.69,2019-01-11 07:00:00,PRES,1017.0,PRES,1016.44,1
248,PRES,98126.5,2019-01-11 08:00:00,PRES,1016.0,PRES,1015.46,1
249,PRES,98077.39,2019-01-11 09:00:00,PRES,1015.0,PRES,1014.9,1
250,PRES,98113.71,2019-01-11 10:00:00,PRES,1015.0,PRES,1014.78,1
251,PRES,98130.37,2019-01-11 11:00:00,PRES,1015.0,PRES,1014.85,1
252,PRES,98190.74,2019-01-11 12:00:00,PRES,1015.0,PRES,1015.15,1
253,PRES,98270.89,2019-01-11 13:00:00,PRES,1015.0,PRES,1015.8,1
254,PRES,98311.85,2019-01-11 14:00:00,PRES,1016.0,PRES,1016.45,1
255,PRES,98322.19,2019-01-11 15:00:00,PRES,1017.0,PRES,1016.81,1
256,PRES,98315.62,2019-01-11 16:00:00,PRES,1017.0,PRES,1016.87,1
257,PRES,98299.53,2019-01-11 17:00:00,PRES,1017.0,PRES,1016.79,1
258,PRES,98258.74,2019-01-11 18:00:00,PRES,1016.0,PRES,1017.21,1
259,PRES,98243.38,2019-01-11 19:00:00,PRES,1016.0,PRES,1016.88,1
260,PRES,98213.59,2019-01-11 20:00:00,PRES,1016.0,PRES,1016.52,1
261,PRES,98154.0,2019-01-11 21:00:00,PRES,1016.0,PRES,1016.32,1
262,PRES,98121.4,2019-01-11 22:00:00,PRES,1016.0,PRES,1016.3,1
263,PRES,98169.8,2019-01-11 23:00:00,PRES,1016.0,PRES,1016.43,1
264,PRES,98218.86,2019-01-12 00:00:00,PRES,1016.0,PRES,1016.62,1
265,PRES,98304.74,2019-01-12 01:00:00,PRES,1016.0,PRES,1017.05,1
266,PRES,98416.8,2019-01-12 02:00:00,PRES,1017.0,PRES,1017.63,1
267,PRES,98479.0,2019-01-12 03:00:00,PRES,1018.0,PRES,1017.8,1
268,PRES,98458.99,2019-01-12 04:00:00,PRES,1018.0,PRES,1017.56,1
269,PRES,98394.0,2019-01-12 05:00:00,PRES,1018.0,PRES,1017.36,1
270,PRES,98302.9,2019-01-12 06:00:00,PRES,1017.0,PRES,1016.9,1
271,PRES,98181.06,2019-01-12 07:00:00,PRES,1016.0,PRES,1015.92,1
272,PRES,98092.2,2019-01-12 08:00:00,PRES,1015.0,PRES,1014.96,1
273,PRES,98051.17,2019-01-12 09:00:00,PRES,1014.0,PRES,1014.42,1
274,PRES,98046.8,2019-01-12 10:00:00,PRES,1014.0,PRES,1014.29,1
275,PRES,98061.24,2019-01-12 11:00:00,PRES,1014.0,PRES,1014.38,1
276,PRES,98121.81,2019-01-12 12:00:00,PRES,1014.0,PRES,1014.75,1
277,PRES,98179.69,2019-01-12 13:00:00,PRES,1015.0,PRES,1015.44,1
278,PRES,98230.47,2019-01-12 14:00:00,PRES,1016.0,PRES,1016.14,1
279,PRES,98277.15,2019-01-12 15:00:00,PRES,1017.0,PRES,1016.55,1
280,PRES,98281.34,2019-01-12 16:00:00,PRES,1017.0,PRES,1016.66,1
281,PRES,98284.37,2019-01-12 17:00:00,PRES,1016.0,PRES,1016.6,1
282,PRES,98230.97,2019-01-12 18:00:00,PRES,1016.0,PRES,1016.68,1
283,PRES,98208.59,2019-01-12 19:00:00,PRES,1016.0,PRES,1016.46,1
284,PRES,98174.81,2019-01-12 20:00:00,PRES,1016.0,PRES,1016.21,1
285,PRES,98162.11,2019-01-12 21:00:00,PRES,1015.0,PRES,1016.15,1
286,PRES,98152.84,2019-01-12 22:00:00,PRES,1016.0,PRES,1016.28,1
287,PRES,98227.5,2019-01-12 23:00:00,PRES,1016.0,PRES,1016.5,1
288,PRES,98280.74,2019-01-13 00:00:00,PRES,1016.0,PRES,1016.75,1
289,PRES,98385.62,2019-01-13 01:00:00,PRES,1017.0,PRES,1017.32,1
290,PRES,98479.89,2019-01-13 02:00:00,PRES,1017.0,PRES,1018.01,1
291,PRES,98516.89,2019-01-13 03:00:00,PRES,1018.0,PRES,1018.24,1
292,PRES,98535.01,2019-01-13 04:00:00,PRES,1018.0,PRES,1018.02,1
293,PRES,98490.69,2019-01-13 05:00:00,PRES,1018.0,PRES,1017.53,1
294,PRES,98394.38,2019-01-13 06:00:00,PRES,1018.0,PRES,1017.05,1
295,PRES,98272.4,2019-01-13 07:00:00,PRES,1016.0,PRES,1016.24,1
296,PRES,98192.42,2019-01-13 08:00:00,PRES,1015.0,PRES,1015.16,1
297,PRES,98117.22,2019-01-13 09:00:00,PRES,1014.0,PRES,1014.48,1
298,PRES,98093.53,2019-01-13 10:00:00,PRES,1014.0,PRES,1014.19,1
299,PRES,98081.59,2019-01-13 11:00:00,PRES,1014.0,PRES,1014.22,1
300,PRES,98126.0,2019-01-13 12:00:00,PRES,1014.0,PRES,1014.49,1
301,PRES,98199.56,2019-01-13 13:00:00,PRES,1015.0,PRES,1014.93,1
302,PRES,98239.38,2019-01-13 14:00:00,PRES,1015.0,PRES,1015.39,1
303,PRES,98251.32,2019-01-13 15:00:00,PRES,1016.0,PRES,1015.63,1
304,PRES,98256.17,2019-01-13 16:00:00,PRES,1016.0,PRES,1015.66,1
305,PRES,98240.51,2019-01-13 17:00:00,PRES,1016.0,PRES,1015.58,1
306,PRES,98194.25,2019-01-13 18:00:00,PRES,1015.0,PRES,1015.78,1
307,PRES,98189.28,2019-01-13 19:00:00,PRES,1015.0,PRES,1015.58,1
308,PRES,98122.22,2019-01-13 20:00:00,PRES,1015.0,PRES,1015.37,1
309,PRES,98097.44,2019-01-13 21:00:00,PRES,1015.0,PRES,1015.28,1
310,PRES,98131.47,2019-01-13 22:00:00,PRES,1015.0,PRES,1015.3,1
311,PRES,98143.76,2019-01-13 23:00:00,PRES,1015.0,PRES,1015.44,1
312,PRES,98218.95,2019-01-14 00:00:00,PRES,1015.0,PRES,1015.69,1
313,PRES,98281.45,2019-01-14 01:00:00,PRES,1016.0,PRES,1016.23,1
314,PRES,98389.02,2019-01-14 02:00:00,PRES,1016.0,PRES,1016.84,1
315,PRES,98445.31,2019-01-14 03:00:00,PRES,1017.0,PRES,1017.11,1
316,PRES,98431.94,2019-01-14 04:00:00,PRES,1017.0,PRES,1017.03,1
