,sensor_x,target,datetime,sensor_y,value_one,sensor,value_two,month
0,HUM,100.0,2019-01-01 00:00:00,HUM,44.0,HUM,59.0,1
1,HUM,100.0,2019-01-01 01:00:00,HUM,43.0,HUM,56.99999999999999,1
2,HUM,100.0,2019-01-01 02:00:00,HUM,42.0,HUM,55.00000000000001,1
3,HUM,89.86,2019-01-01 03:00:00,HUM,42.0,HUM,50.0,1
4,HUM,36.46,2019-01-01 04:00:00,HUM,37.0,HUM,43.0,1
5,HUM,26.64,2019-01-01 05:00:00,HUM,33.0,HUM,37.0,1
6,HUM,21.13,2019-01-01 06:00:00,HUM,29.0,HUM,32.0,1
7,HUM,21.43,2019-01-01 07:00:00,HUM,26.0,HUM,28.000000000000004,1
8,HUM,18.01,2019-01-01 08:00:00,HUM,24.0,HUM,27.0,1
9,HUM,17.12,2019-01-01 09:00:00,HUM,22.0,HUM,28.000000000000004,1
10,HUM,16.44,2019-01-01 10:00:00,HUM,25.0,HUM,31.0,1
11,HUM,24.88,2019-01-01 11:00:00,HUM,27.0,HUM,34.0,1
12,HUM,52.14,2019-01-01 12:00:00,HUM,30.0,HUM,36.0,1
13,HUM,73.87,2019-01-01 13:00:00,HUM,30.0,HUM,39.0,1
14,HUM,92.21,2019-01-01 14:00:00,HUM,29.0,HUM,42.0,1
15,HUM,100.0,2019-01-01 15:00:00,HUM,29.0,HUM,45.0,1
16,HUM,100.0,2019-01-01 16:00:00,HUM,30.0,HUM,48.0,1
17,HUM,100.0,2019-01-01 17:00:00,HUM,32.0,HUM,50.0,1
18,HUM,100.0,2019-01-01 18:00:00,HUM,33.0,HUM,52.0,1
19,HUM,100.0,2019-01-01 19:00:00,HUM,34.0,HUM,55.00000000000001,1
20,HUM,100.0,2019-01-01 20:00:00,HUM,36.0,HUM,57.99999999999999,1
21,HUM,100.0,2019-01-01 21:00:00,HUM,38.0,HUM,61.0,1
22,HUM,100.0,2019-01-01 22:00:00,HUM,39.0,HUM,64.0,1
23,HUM,100.0,2019-01-01 23:00:00,HUM,41.0,HUM,63.0,1
24,HUM,100.0,2019-01-02 00:00:00,HUM,42.0,HUM,61.0,1
25,HUM,100.0,2019-01-02 01:00:00,HUM,41.0,HUM,61.0,1
26,HUM,100.0,2019-01-02 02:00:00,HUM,41.0,HUM,59.0,1
27,HUM,81.46,2019-01-02 03:00:00,HUM,40.0,HUM,54.0,1
28,HUM,35.32,2019-01-02 04:00:00,HUM,36.0,HUM,46.0,1
29,HUM,29.33,2019-01-02 05:00:00,HUM,32.0,HUM,39.0,1
30,HUM,22.87,2019-01-02 06:00:00,HUM,29.0,HUM,33.0,1
31,HUM,18.84,2019-01-02 07:00:00,HUM,27.0,HUM,30.0,1
32,HUM,16.82,2019-01-02 08:00:00,HUM,25.0,HUM,29.0,1
33,HUM,15.66,2019-01-02 09:00:00,HUM,24.0,HUM,30.0,1
34,HUM,16.6,2019-01-02 10:00:00,HUM,26.0,HUM,33.0,1
35,HUM,30.25,2019-01-02 11:00:00,HUM,29.0,HUM,36.0,1
36,HUM,54.88,2019-01-02 12:00:00,HUM,32.0,HUM,37.0,1
37,HUM,79.39,2019-01-02 13:00:00,HUM,32.0,HUM,40.0,1
38,HUM,100.0,2019-01-02 14:00:00,HUM,32.0,HUM,43.0,1
39,HUM,100.0,2019-01-02 15:00:00,HUM,31.0,HUM,46.0,1
40,HUM,100.0,2019-01-02 16:00:00,HUM,33.0,HUM,49.0,1
41,HUM,100.0,2019-01-02 17:00:00,HUM,35.0,HUM,52.0,1
42,HUM,100.0,2019-01-02 18:00:00,HUM,37.0,HUM,54.0,1
43,HUM,100.0,2019-01-02 19:00:00,HUM,40.0,HUM,56.00000000000001,1
44,HUM,100.0,2019-01-02 20:00:00,HUM,41.0,HUM,59.0,1
45,HUM,100.0,2019-01-02 21:00:00,HUM,43.0,HUM,62.0,1
46,HUM,100.0,2019-01-02 22:00:00,HUM,45.0,HUM,64.0,1
47,HUM,100.0,2019-01-02 23:00:00,HUM,46.0,HUM,63.0,1
48,HUM,100.0,2019-01-03 00:00:00,HUM,48.0,HUM,62.0,1
49,HUM,100.0,2019-01-03 01:00:00,HUM,47.0,HUM,62.0,1
50,HUM,100.0,2019-01-03 02:00:00,HUM,47.0,HUM,61.0,1
51,HUM,81.12,2019-01-03 03:00:00,HUM,46.0,HUM,56.00000000000001,1
52,HUM,48.07,2019-01-03 04:00:00,HUM,42.0,HUM,48.0,1
53,HUM,38.62,2019-01-03 05:00:00,HUM,39.0,HUM,42.0,1
54,HUM,29.58,2019-01-03 06:00:00,HUM,35.0,HUM,37.0,1
55,HUM,23.99,2019-01-03 07:00:00,HUM,32.0,HUM,34.0,1
56,HUM,19.9,2019-01-03 08:00:00,HUM,30.0,HUM,32.0,1
57,HUM,19.24,2019-01-03 09:00:00,HUM,28.0,HUM,32.0,1
58,HUM,21.02,2019-01-03 10:00:00,HUM,30.0,HUM,34.0,1
59,HUM,31.31,2019-01-03 11:00:00,HUM,33.0,HUM,38.0,1
60,HUM,61.11,2019-01-03 12:00:00,HUM,35.0,HUM,40.0,1
61,HUM,88.74,2019-01-03 13:00:00,HUM,35.0,HUM,44.0,1
62,HUM,100.0,2019-01-03 14:00:00,HUM,34.0,HUM,47.0,1
63,HUM,100.0,2019-01-03 15:00:00,HUM,34.0,HUM,50.0,1
64,HUM,100.0,2019-01-03 16:00:00,HUM,37.0,HUM,54.0,1
65,HUM,100.0,2019-01-03 17:00:00,HUM,39.0,HUM,56.99999999999999,1
66,HUM,100.0,2019-01-03 18:00:00,HUM,42.0,HUM,61.0,1
67,HUM,100.0,2019-01-03 19:00:00,HUM,43.0,HUM,63.0,1
68,HUM,100.0,2019-01-03 20:00:00,HUM,44.0,HUM,65.0,1
69,HUM,100.0,2019-01-03 21:00:00,HUM,45.0,HUM,68.0,1
70,HUM,100.0,2019-01-03 22:00:00,HUM,45.0,HUM,69.0,1
71,HUM,100.0,2019-01-03 23:00:00,HUM,44.0,HUM,68.0,1
72,HUM,100.0,2019-01-04 00:00:00,HUM,44.0,HUM,66.0,1
73,HUM,100.0,2019-01-04 01:00:00,HUM,42.0,HUM,65.0,1
74,HUM,100.0,2019-01-04 02:00:00,HUM,41.0,HUM,62.0,1
75,HUM,80.84,2019-01-04 03:00:00,HUM,40.0,HUM,56.00000000000001,1
76,HUM,44.98,2019-01-04 04:00:00,HUM,36.0,HUM,47.0,1
77,HUM,34.35,2019-01-04 05:00:00,HUM,32.0,HUM,40.0,1
78,HUM,23.48,2019-01-04 06:00:00,HUM,28.0,HUM,35.0,1
79,HUM,22.49,2019-01-04 07:00:00,HUM,26.0,HUM,31.0,1
80,HUM,20.81,2019-01-04 08:00:00,HUM,25.0,HUM,30.0,1
81,HUM,19.65,2019-01-04 09:00:00,HUM,24.0,HUM,30.0,1
82,HUM,19.92,2019-01-04 10:00:00,HUM,27.0,HUM,33.0,1
83,HUM,29.25,2019-01-04 11:00:00,HUM,29.0,HUM,35.0,1
84,HUM,59.05,2019-01-04 12:00:00,HUM,32.0,HUM,37.0,1
85,HUM,85.2,2019-01-04 13:00:00,HUM,32.0,HUM,40.0,1
86,HUM,100.0,2019-01-04 14:00:00,HUM,32.0,HUM,44.0,1
87,HUM,100.0,2019-01-04 15:00:00,HUM,32.0,HUM,49.0,1
88,HUM,100.0,2019-01-04 16:00:00,HUM,33.0,HUM,54.0,1
89,HUM,100.0,2019-01-04 17:00:00,HUM,35.0,HUM,57.99999999999999,1
90,HUM,100.0,2019-01-04 18:00:00,HUM,36.0,HUM,57.99999999999999,1
91,HUM,100.0,2019-01-04 19:00:00,HUM,33.0,HUM,61.0,1
92,HUM,100.0,2019-01-04 20:00:00,HUM,35.0,HUM,63.0,1
93,HUM,100.0,2019-01-04 21:00:00,HUM,37.0,HUM,64.0,1
94,HUM,100.0,2019-01-04 22:00:00,HUM,38.0,HUM,67.0,1
95,HUM,100.0,2019-01-04 23:00:00,HUM,39.0,HUM,65.0,1
96,HUM,100.0,2019-01-05 00:00:00,HUM,41.0,HUM,64.0,1
97,HUM,100.0,2019-01-05 01:00:00,HUM,40.0,HUM,65.0,1
98,HUM,100.0,2019-01-05 02:00:00,HUM,40.0,HUM,63.0,1
99,HUM,93.65,2019-01-05 03:00:00,HUM,39.0,HUM,57.99999999999999,1
100,HUM,54.28,2019-01-05 04:00:00,HUM,36.0,HUM,51.0,1
101,HUM,41.97,2019-01-05 05:00:00,HUM,33.0,HUM,45.0,1
102,HUM,30.14,2019-01-05 06:00:00,HUM,30.0,HUM,40.0,1
103,HUM,28.21,2019-01-05 07:00:00,HUM,28.0,HUM,35.0,1
104,HUM,23.72,2019-01-05 08:00:00,HUM,26.0,HUM,33.0,1
105,HUM,22.11,2019-01-05 09:00:00,HUM,24.0,HUM,34.0,1
106,HUM,22.44,2019-01-05 10:00:00,HUM,27.0,HUM,36.0,1
107,HUM,28.56,2019-01-05 11:00:00,HUM,30.0,HUM,39.0,1
108,HUM,63.43,2019-01-05 12:00:00,HUM,33.0,HUM,43.0,1
109,HUM,83.21,2019-01-05 13:00:00,HUM,33.0,HUM,47.0,1
110,HUM,100.0,2019-01-05 14:00:00,HUM,33.0,HUM,51.0,1
111,HUM,100.0,2019-01-05 15:00:00,HUM,33.0,HUM,55.00000000000001,1
112,HUM,100.0,2019-01-05 16:00:00,HUM,36.0,HUM,57.99999999999999,1
113,HUM,100.0,2019-01-05 17:00:00,HUM,38.0,HUM,61.0,1
114,HUM,100.0,2019-01-05 18:00:00,HUM,41.0,HUM,62.0,1
115,HUM,100.0,2019-01-05 19:00:00,HUM,45.0,HUM,64.0,1
116,HUM,100.0,2019-01-05 20:00:00,HUM,47.0,HUM,66.0,1
117,HUM,100.0,2019-01-05 21:00:00,HUM,50.0,HUM,69.0,1
118,HUM,100.0,2019-01-05 22:00:00,HUM,52.0,HUM,71.0,1
119,HUM,100.0,2019-01-05 23:00:00,HUM,53.0,HUM,71.0,1
120,HUM,100.0,2019-01-06 00:00:00,HUM,55.0,HUM,71.0,1
121,HUM,100.0,2019-01-06 01:00:00,HUM,54.0,HUM,71.0,1
122,HUM,100.0,2019-01-06 02:00:00,HUM,53.0,HUM,69.0,1
123,HUM,74.8,2019-01-06 03:00:00,HUM,53.0,HUM,64.0,1
124,HUM,51.62,2019-01-06 04:00:00,HUM,48.0,HUM,55.00000000000001,1
125,HUM,36.99,2019-01-06 05:00:00,HUM,43.0,HUM,46.0,1
126,HUM,27.87,2019-01-06 06:00:00,HUM,37.0,HUM,38.0,1
127,HUM,23.96,2019-01-06 07:00:00,HUM,35.0,HUM,33.0,1
128,HUM,20.93,2019-01-06 08:00:00,HUM,33.0,HUM,30.0,1
129,HUM,20.85,2019-01-06 09:00:00,HUM,30.0,HUM,31.0,1
130,HUM,20.92,2019-01-06 10:00:00,HUM,33.0,HUM,33.0,1
131,HUM,29.79,2019-01-06 11:00:00,HUM,36.0,HUM,36.0,1
132,HUM,68.09,2019-01-06 12:00:00,HUM,39.0,HUM,38.0,1
133,HUM,90.86,2019-01-06 13:00:00,HUM,40.0,HUM,41.0,1
134,HUM,100.0,2019-01-06 14:00:00,HUM,41.0,HUM,45.0,1
135,HUM,100.0,2019-01-06 15:00:00,HUM,41.0,HUM,49.0,1
136,HUM,100.0,2019-01-06 16:00:00,HUM,43.0,HUM,52.0,1
137,HUM,100.0,2019-01-06 17:00:00,HUM,45.0,HUM,55.00000000000001,1
138,HUM,100.0,2019-01-06 18:00:00,HUM,46.0,HUM,60.0,1
139,HUM,100.0,2019-01-06 19:00:00,HUM,40.0,HUM,62.0,1
140,HUM,100.0,2019-01-06 20:00:00,HUM,42.0,HUM,65.0,1
141,HUM,100.0,2019-01-06 21:00:00,HUM,43.0,HUM,68.0,1
142,HUM,100.0,2019-01-06 22:00:00,HUM,45.0,HUM,71.0,1
143,HUM,100.0,2019-01-06 23:00:00,HUM,46.0,HUM,70.0,1
144,HUM,100.0,2019-01-07 00:00:00,HUM,48.0,HUM,68.0,1
145,HUM,100.0,2019-01-07 01:00:00,HUM,46.0,HUM,68.0,1
146,HUM,100.0,2019-01-07 02:00:00,HUM,45.0,HUM,65.0,1
147,HUM,93.25,2019-01-07 03:00:00,HUM,44.0,HUM,60.0,1
148,HUM,57.89,2019-01-07 04:00:00,HUM,41.0,HUM,52.0,1
149,HUM,40.62,2019-01-07 05:00:00,HUM,38.0,HUM,46.0,1
150,HUM,35.86,2019-01-07 06:00:00,HUM,35.0,HUM,41.0,1
151,HUM,33.29,2019-01-07 07:00:00,HUM,34.0,HUM,38.0,1
152,HUM,31.0,2019-01-07 08:00:00,HUM,34.0,HUM,37.0,1
153,HUM,31.95,2019-01-07 09:00:00,HUM,33.0,HUM,38.0,1
154,HUM,34.75,2019-01-07 10:00:00,HUM,36.0,HUM,40.0,1
155,HUM,44.6,2019-01-07 11:00:00,HUM,40.0,HUM,44.0,1
156,HUM,80.47,2019-01-07 12:00:00,HUM,43.0,HUM,48.0,1
157,HUM,100.0,2019-01-07 13:00:00,HUM,45.0,HUM,51.0,1
158,HUM,100.0,2019-01-07 14:00:00,HUM,46.0,HUM,54.0,1
159,HUM,89.01,2019-01-07 15:00:00,HUM,47.0,HUM,55.00000000000001,1
160,HUM,86.65,2019-01-07 16:00:00,HUM,44.0,HUM,54.0,1
161,HUM,59.7,2019-01-07 17:00:00,HUM,41.0,HUM,52.0,1
162,HUM,71.19,2019-01-07 18:00:00,HUM,38.0,HUM,52.0,1
163,HUM,66.62,2019-01-07 19:00:00,HUM,36.0,HUM,51.0,1
164,HUM,95.97,2019-01-07 20:00:00,HUM,38.0,HUM,52.0,1
165,HUM,100.0,2019-01-07 21:00:00,HUM,40.0,HUM,54.0,1
166,HUM,99.13,2019-01-07 22:00:00,HUM,44.0,HUM,57.99999999999999,1
167,HUM,100.0,2019-01-07 23:00:00,HUM,48.0,HUM,57.99999999999999,1
168,HUM,100.0,2019-01-08 00:00:00,HUM,52.0,HUM,57.99999999999999,1
169,HUM,100.0,2019-01-08 01:00:00,HUM,54.0,HUM,59.0,1
170,HUM,100.0,2019-01-08 02:00:00,HUM,56.0,HUM,57.99999999999999,1
171,HUM,66.76,2019-01-08 03:00:00,HUM,58.0,HUM,55.00000000000001,1
172,HUM,53.75,2019-01-08 04:00:00,HUM,52.0,HUM,50.0,1
173,HUM,44.2,2019-01-08 05:00:00,HUM,45.0,HUM,45.0,1
174,HUM,41.39,2019-01-08 06:00:00,HUM,39.0,HUM,39.0,1
175,HUM,34.47,2019-01-08 07:00:00,HUM,36.0,HUM,35.0,1
176,HUM,34.61,2019-01-08 08:00:00,HUM,33.0,HUM,33.0,1
177,HUM,32.62,2019-01-08 09:00:00,HUM,30.0,HUM,34.0,1
178,HUM,30.92,2019-01-08 10:00:00,HUM,33.0,HUM,37.0,1
179,HUM,33.33,2019-01-08 11:00:00,HUM,36.0,HUM,40.0,1
180,HUM,62.65,2019-01-08 12:00:00,HUM,39.0,HUM,44.0,1
181,HUM,70.94,2019-01-08 13:00:00,HUM,39.0,HUM,45.0,1
182,HUM,100.0,2019-01-08 14:00:00,HUM,38.0,HUM,47.0,1
183,HUM,100.0,2019-01-08 15:00:00,HUM,38.0,HUM,48.0,1
184,HUM,100.0,2019-01-08 16:00:00,HUM,40.0,HUM,50.0,1
185,HUM,100.0,2019-01-08 17:00:00,HUM,41.0,HUM,51.0,1
186,HUM,100.0,2019-01-08 18:00:00,HUM,43.0,HUM,57.99999999999999,1
187,HUM,100.0,2019-01-08 19:00:00,HUM,45.0,HUM,60.0,1
188,HUM,100.0,2019-01-08 20:00:00,HUM,47.0,HUM,63.0,1
189,HUM,100.0,2019-01-08 21:00:00,HUM,50.0,HUM,66.0,1
190,HUM,100.0,2019-01-08 22:00:00,HUM,52.0,HUM,69.0,1
191,HUM,100.0,2019-01-08 23:00:00,HUM,54.0,HUM,67.0,1
192,HUM,100.0,2019-01-09 00:00:00,HUM,57.0,HUM,64.0,1
193,HUM,100.0,2019-01-09 01:00:00,HUM,56.0,HUM,62.0,1
194,HUM,100.0,2019-01-09 02:00:00,HUM,55.0,HUM,59.0,1
195,HUM,100.0,2019-01-09 03:00:00,HUM,54.0,HUM,54.0,1
196,HUM,56.1,2019-01-09 04:00:00,HUM,49.0,HUM,49.0,1
197,HUM,36.43,2019-01-09 05:00:00,HUM,44.0,HUM,43.0,1
198,HUM,30.14,2019-01-09 06:00:00,HUM,39.0,HUM,40.0,1
199,HUM,28.67,2019-01-09 07:00:00,HUM,37.0,HUM,36.0,1
200,HUM,26.33,2019-01-09 08:00:00,HUM,34.0,HUM,34.0,1
201,HUM,28.1,2019-01-09 09:00:00,HUM,31.0,HUM,35.0,1
202,HUM,24.94,2019-01-09 10:00:00,HUM,33.0,HUM,38.0,1
203,HUM,38.47,2019-01-09 11:00:00,HUM,36.0,HUM,40.0,1
204,HUM,63.98,2019-01-09 12:00:00,HUM,39.0,HUM,42.0,1
205,HUM,83.54,2019-01-09 13:00:00,HUM,38.0,HUM,44.0,1
206,HUM,100.0,2019-01-09 14:00:00,HUM,38.0,HUM,46.0,1
207,HUM,100.0,2019-01-09 15:00:00,HUM,38.0,HUM,49.0,1
208,HUM,100.0,2019-01-09 16:00:00,HUM,39.0,HUM,51.0,1
209,HUM,100.0,2019-01-09 17:00:00,HUM,41.0,HUM,53.0,1
210,HUM,100.0,2019-01-09 18:00:00,HUM,42.0,HUM,56.99999999999999,1
211,HUM,100.0,2019-01-09 19:00:00,HUM,47.0,HUM,60.0,1
212,HUM,100.0,2019-01-09 20:00:00,HUM,51.0,HUM,63.0,1
213,HUM,100.0,2019-01-09 21:00:00,HUM,56.0,HUM,66.0,1
214,HUM,100.0,2019-01-09 22:00:00,HUM,57.0,HUM,70.0,1
215,HUM,100.0,2019-01-09 23:00:00,HUM,59.0,HUM,70.0,1
216,HUM,100.0,2019-01-10 00:00:00,HUM,60.0,HUM,70.0,1
217,HUM,100.0,2019-01-10 01:00:00,HUM,57.0,HUM,71.0,1
218,HUM,100.0,2019-01-10 02:00:00,HUM,54.0,HUM,68.0,1
219,HUM,89.04,2019-01-10 03:00:00,HUM,51.0,HUM,62.0,1
220,HUM,47.46,2019-01-10 04:00:00,HUM,46.0,HUM,54.0,1
221,HUM,37.92,2019-01-10 05:00:00,HUM,40.0,HUM,46.0,1
222,HUM,31.65,2019-01-10 06:00:00,HUM,35.0,HUM,40.0,1
223,HUM,29.2,2019-01-10 07:00:00,HUM,33.0,HUM,35.0,1
224,HUM,22.96,2019-01-10 08:00:00,HUM,31.0,HUM,34.0,1
225,HUM,21.69,2019-01-10 09:00:00,HUM,29.0,HUM,34.0,1
226,HUM,20.83,2019-01-10 10:00:00,HUM,31.0,HUM,37.0,1
227,HUM,26.37,2019-01-10 11:00:00,HUM,34.0,HUM,38.0,1
228,HUM,53.93,2019-01-10 12:00:00,HUM,37.0,HUM,39.0,1
229,HUM,79.89,2019-01-10 13:00:00,HUM,37.0,HUM,41.0,1
230,HUM,80.46,2019-01-10 14:00:00,HUM,37.0,HUM,44.0,1
231,HUM,100.0,2019-01-10 15:00:00,HUM,37.0,HUM,47.0,1
232,HUM,100.0,2019-01-10 16:00:00,HUM,38.0,HUM,50.0,1
233,HUM,100.0,2019-01-10 17:00:00,HUM,39.0,HUM,54.0,1
234,HUM,100.0,2019-01-10 18:00:00,HUM,40.0,HUM,59.0,1
235,HUM,100.0,2019-01-10 19:00:00,HUM,45.0,HUM,61.0,1
236,HUM,100.0,2019-01-10 20:00:00,HUM,48.0,HUM,64.0,1
237,HUM,100.0,2019-01-10 21:00:00,HUM,50.0,HUM,66.0,1
238,HUM,100.0,2019-01-10 22:00:00,HUM,52.0,HUM,69.0,1
239,HUM,100.0,2019-01-10 23:00:00,HUM,53.0,HUM,67.0,1
240,HUM,100.0,2019-01-11 00:00:00,HUM,54.0,HUM,66.0,1
241,HUM,100.0,2019-01-11 01:00:00,HUM,53.0,HUM,66.0,1
242,HUM,100.0,2019-01-11 02:00:00,HUM,51.0,HUM,63.0,1
243,HUM,98.72,2019-01-11 03:00:00,HUM,49.0,HUM,56.99999999999999,1
244,HUM,48.26,2019-01-11 04:00:00,HUM,44.0,HUM,50.0,1
245,HUM,38.21,2019-01-11 05:00:00,HUM,39.0,HUM,44.0,1
246,HUM,27.84,2019-01-11 06:00:00,HUM,34.0,HUM,39.0,1
247,HUM,27.1,2019-01-11 07:00:00,HUM,32.0,HUM,35.0,1
248,HUM,25.26,2019-01-11 08:00:00,HUM,30.0,HUM,34.0,1
249,HUM,22.01,2019-01-11 09:00:00,HUM,28.0,HUM,35.0,1
250,HUM,25.85,2019-01-11 10:00:00,HUM,31.0,HUM,37.0,1
251,HUM,33.11,2019-01-11 11:00:00,HUM,33.0,HUM,40.0,1
252,HUM,56.4,2019-01-11 12:00:00,HUM,36.0,HUM,42.0,1
253,HUM,90.82,2019-01-11 13:00:00,HUM,36.0,HUM,44.0,1
254,HUM,100.0,2019-01-11 14:00:00,HUM,36.0,HUM,47.0,1
255,HUM,100.0,2019-01-11 15:00:00,HUM,36.0,HUM,50.0,1
256,HUM,100.0,2019-01-11 16:00:00,HUM,37.0,HUM,51.0,1
257,HUM,100.0,2019-01-11 17:00:00,HUM,37.0,HUM,54.0,1
258,HUM,100.0,2019-01-11 18:00:00,HUM,38.0,HUM,57.99999999999999,1
259,HUM,100.0,2019-01-11 19:00:00,HUM,41.0,HUM,60.0,1
260,HUM,100.0,2019-01-11 20:00:00,HUM,44.0,HUM,63.0,1
261,HUM,100.0,2019-01-11 21:00:00,HUM,47.0,HUM,66.0,1
262,HUM,100.0,2019-01-11 22:00:00,HUM,49.0,HUM,68.0,1
263,HUM,100.0,2019-01-11 23:00:00,HUM,50.0,HUM,66.0,1
264,HUM,100.0,2019-01-12 00:00:00,HUM,51.0,HUM,65.0,1
265,HUM,100.0,2019-01-12 01:00:00,HUM,50.0,HUM,67.0,1
266,HUM,100.0,2019-01-12 02:00:00,HUM,49.0,HUM,64.0,1
267,HUM,89.69,2019-01-12 03:00:00,HUM,48.0,HUM,59.0,1
268,HUM,47.65,2019-01-12 04:00:00,HUM,43.0,HUM,52.0,1
269,HUM,37.87,2019-01-12 05:00:00,HUM,38.0,HUM,45.0,1
270,HUM,28.93,2019-01-12 06:00:00,HUM,33.0,HUM,40.0,1
271,HUM,28.68,2019-01-12 07:00:00,HUM,31.0,HUM,36.0,1
272,HUM,26.19,2019-01-12 08:00:00,HUM,29.0,HUM,35.0,1
273,HUM,28.36,2019-01-12 09:00:00,HUM,27.0,HUM,36.0,1
274,HUM,26.95,2019-01-12 10:00:00,HUM,30.0,HUM,38.0,1
275,HUM,35.2,2019-01-12 11:00:00,HUM,33.0,HUM,41.0,1
276,HUM,63.78,2019-01-12 12:00:00,HUM,36.0,HUM,43.0,1
277,HUM,95.48,2019-01-12 13:00:00,HUM,36.0,HUM,46.0,1
278,HUM,100.0,2019-01-12 14:00:00,HUM,36.0,HUM,49.0,1
279,HUM,100.0,2019-01-12 15:00:00,HUM,36.0,HUM,53.0,1
280,HUM,100.0,2019-01-12 16:00:00,HUM,38.0,HUM,56.99999999999999,1
281,HUM,100.0,2019-01-12 17:00:00,HUM,40.0,HUM,61.0,1
282,HUM,100.0,2019-01-12 18:00:00,HUM,42.0,HUM,67.0,1
283,HUM,100.0,2019-01-12 19:00:00,HUM,51.0,HUM,69.0,1
284,HUM,100.0,2019-01-12 20:00:00,HUM,53.0,HUM,71.0,1
285,HUM,100.0,2019-01-12 21:00:00,HUM,56.0,HUM,74.0,1
286,HUM,100.0,2019-01-12 22:00:00,HUM,56.0,HUM,76.0,1
287,HUM,100.0,2019-01-12 23:00:00,HUM,57.0,HUM,73.0,1
288,HUM,100.0,2019-01-13 00:00:00,HUM,58.0,HUM,69.0,1
289,HUM,100.0,2019-01-13 01:00:00,HUM,55.0,HUM,68.0,1
290,HUM,100.0,2019-01-13 02:00:00,HUM,53.0,HUM,65.0,1
291,HUM,77.54,2019-01-13 03:00:00,HUM,51.0,HUM,59.0,1
292,HUM,44.87,2019-01-13 04:00:00,HUM,46.0,HUM,52.0,1
293,HUM,36.45,2019-01-13 05:00:00,HUM,42.0,HUM,46.0,1
294,HUM,40.36,2019-01-13 06:00:00,HUM,37.0,HUM,42.0,1
295,HUM,42.07,2019-01-13 07:00:00,HUM,35.0,HUM,39.0,1
296,HUM,40.02,2019-01-13 08:00:00,HUM,34.0,HUM,39.0,1
297,HUM,38.62,2019-01-13 09:00:00,HUM,32.0,HUM,41.0,1
298,HUM,39.78,2019-01-13 10:00:00,HUM,35.0,HUM,43.0,1
299,HUM,47.68,2019-01-13 11:00:00,HUM,37.0,HUM,45.0,1
300,HUM,80.18,2019-01-13 12:00:00,HUM,40.0,HUM,47.0,1
301,HUM,100.0,2019-01-13 13:00:00,HUM,41.0,HUM,51.0,1
302,HUM,100.0,2019-01-13 14:00:00,HUM,41.0,HUM,56.00000000000001,1
303,HUM,100.0,2019-01-13 15:00:00,HUM,41.0,HUM,59.0,1
304,HUM,100.0,2019-01-13 16:00:00,HUM,42.0,HUM,60.0,1
305,HUM,100.0,2019-01-13 17:00:00,HUM,43.0,HUM,61.0,1
306,HUM,100.0,2019-01-13 18:00:00,HUM,44.0,HUM,65.0,1
307,HUM,100.0,2019-01-13 19:00:00,HUM,51.0,HUM,67.0,1
308,HUM,100.0,2019-01-13 20:00:00,HUM,53.0,HUM,69.0,1
309,HUM,100.0,2019-01-13 21:00:00,HUM,56.0,HUM,73.0,1
310,HUM,100.0,2019-01-13 22:00:00,HUM,57.0,HUM,76.0,1
311,HUM,100.0,2019-01-13 23:00:00,HUM,59.0,HUM,74.0,1
312,HUM,100.0,2019-01-14 00:00:00,HUM,60.0,HUM,72.0,1
313,HUM,100.0,2019-01-14 01:00:00,HUM,60.0,HUM,72.0,1
314,HUM,100.0,2019-01-14 02:00:00,HUM,60.0,HUM,70.0,1
315,HUM,100.0,2019-01-14 03:00:00,HUM,59.0,HUM,65.0,1
316,HUM,59.16,2019-01-14 04:00:00,HUM,54.0,HUM,60.0,1
317,HUM,45.1,2019-01-14 05:00:00,HUM,49.0,HUM,56.00000000000001,1
318,HUM,45.97,2019-01-14 06:00:00,HUM,44.0,HUM,53.0,1
319,HUM,45.08,2019-01-14 07:00:00,HUM,42.0,HUM,50.0,1
320,HUM,41.3,2019-01-14 08:00:00,HUM,40.0,HUM,50.0,1
321,HUM,45.63,2019-01-14 09:00:00,HUM,39.0,HUM,50.0,1
322,HUM,49.08,2019-01-14 10:00:00,HUM,42.0,HUM,51.0,1
323,HUM,54.4,2019-01-14 11:00:00,HUM,45.0,HUM,55.00000000000001,1
324,HUM,83.5,2019-01-14 12:00:00,HUM,48.0,HUM,59.0,1
325,HUM,100.0,2019-01-14 13:00:00,HUM,49.0,HUM,64.0,1
326,HUM,100.0,2019-01-14 14:00:00,HUM,50.0,HUM,68.0,1
327,HUM,100.0,2019-01-14 15:00:00,HUM,52.0,HUM,70.0,1
328,HUM,100.0,2019-01-14 16:00:00,HUM,49.0,HUM,68.0,1
329,HUM,90.38,2019-01-14 17:00:00,HUM,46.0,HUM,64.0,1
330,HUM,83.33,2019-01-14 18:00:00,HUM,43.0,HUM,68.0,1
331,HUM,76.0,2019-01-14 19:00:00,HUM,41.0,HUM,64.0,1
332,HUM,100.0,2019-01-14 20:00:00,HUM,42.0,HUM,60.0,1
333,HUM,100.0,2019-01-14 21:00:00,HUM,43.0,HUM,60.0,1
334,HUM,100.0,2019-01-14 22:00:00,HUM,44.0,HUM,61.0,1
335,HUM,100.0,2019-01-14 23:00:00,HUM,45.0,HUM,59.0,1
336,HUM,100.0,2019-01-15 00:00:00,HUM,45.0,HUM,54.0,1
