,sensor_x,target,datetime,sensor_y,value_one,sensor,value_two,month
0,TC,5.92,2019-01-01 00:00:00,TC,16.5,TC,10.067472,1
1,TC,5.55,2019-01-01 01:00:00,TC,17.3,TC,11.373131999999998,1
2,TC,12.93,2019-01-01 02:00:00,TC,18.0,TC,12.895476,1
3,TC,19.03,2019-01-01 03:00:00,TC,18.8,TC,15.045647999999998,1
4,TC,24.0,2019-01-01 04:00:00,TC,20.5,TC,18.051444,1
5,TC,24.87,2019-01-01 05:00:00,TC,22.3,TC,21.107244,1
6,TC,25.47,2019-01-01 06:00:00,TC,24.0,TC,23.324088000000003,1
7,TC,26.28,2019-01-01 07:00:00,TC,25.2,TC,24.729756,1
8,TC,26.6,2019-01-01 08:00:00,TC,26.5,TC,24.968664,1
9,TC,26.39,2019-01-01 09:00:00,TC,27.7,TC,24.368616,1
10,TC,26.87,2019-01-01 10:00:00,TC,26.5,TC,23.3352,1
11,TC,23.77,2019-01-01 11:00:00,TC,25.4,TC,22.157328,1
12,TC,16.73,2019-01-01 12:00:00,TC,24.2,TC,20.66832,1
13,TC,14.76,2019-01-01 13:00:00,TC,23.4,TC,18.501479999999997,1
14,TC,12.68,2019-01-01 14:00:00,TC,22.6,TC,16.451316000000002,1
15,TC,11.64,2019-01-01 15:00:00,TC,21.8,TC,14.967864000000002,1
16,TC,10.35,2019-01-01 16:00:00,TC,21.6,TC,14.08446,1
17,TC,9.82,2019-01-01 17:00:00,TC,21.5,TC,13.545528,1
18,TC,9.1,2019-01-01 18:00:00,TC,21.3,TC,12.867695999999995,1
19,TC,8.59,2019-01-01 19:00:00,TC,20.6,TC,12.062076,1
20,TC,8.1,2019-01-01 20:00:00,TC,20.1,TC,11.145336,1
21,TC,7.53,2019-01-01 21:00:00,TC,19.5,TC,10.1397,1
22,TC,6.8,2019-01-01 22:00:00,TC,18.8,TC,9.261852000000001,1
23,TC,6.3,2019-01-01 23:00:00,TC,18.2,TC,9.828563999999998,1
24,TC,5.84,2019-01-02 00:00:00,TC,17.5,TC,11.339795999999998,1
25,TC,6.07,2019-01-02 01:00:00,TC,18.2,TC,12.512112000000002,1
26,TC,12.07,2019-01-02 02:00:00,TC,19.0,TC,14.040012,1
27,TC,17.98,2019-01-02 03:00:00,TC,19.7,TC,16.234631999999998,1
28,TC,23.12,2019-01-02 04:00:00,TC,21.6,TC,19.273764,1
29,TC,26.04,2019-01-02 05:00:00,TC,23.5,TC,22.274004,1
30,TC,26.53,2019-01-02 06:00:00,TC,25.4,TC,24.457512,1
31,TC,27.45,2019-01-02 07:00:00,TC,26.7,TC,26.00208,1
32,TC,28.52,2019-01-02 08:00:00,TC,28.0,TC,26.352108,1
33,TC,28.06,2019-01-02 09:00:00,TC,29.3,TC,25.785396,1
34,TC,27.84,2019-01-02 10:00:00,TC,28.5,TC,24.757536,1
35,TC,24.29,2019-01-02 11:00:00,TC,27.7,TC,23.568552,1
36,TC,18.44,2019-01-02 12:00:00,TC,26.9,TC,22.19622,1
37,TC,15.81,2019-01-02 13:00:00,TC,25.9,TC,20.268288000000002,1
38,TC,13.56,2019-01-02 14:00:00,TC,24.9,TC,18.395916,1
39,TC,12.89,2019-01-02 15:00:00,TC,23.9,TC,16.962467999999998,1
40,TC,11.89,2019-01-02 16:00:00,TC,23.4,TC,15.984612000000002,1
41,TC,11.09,2019-01-02 17:00:00,TC,22.8,TC,15.340116,1
42,TC,10.55,2019-01-02 18:00:00,TC,22.3,TC,14.734512,1
43,TC,9.85,2019-01-02 19:00:00,TC,21.8,TC,14.001120000000002,1
44,TC,9.68,2019-01-02 20:00:00,TC,21.4,TC,13.228836,1
45,TC,8.72,2019-01-02 21:00:00,TC,20.9,TC,12.428772,1
46,TC,8.15,2019-01-02 22:00:00,TC,20.3,TC,11.6676,1
47,TC,7.51,2019-01-02 23:00:00,TC,19.6,TC,11.934288,1
48,TC,7.3,2019-01-03 00:00:00,TC,19.0,TC,13.089936000000002,1
49,TC,7.55,2019-01-03 01:00:00,TC,19.6,TC,14.117795999999998,1
50,TC,13.47,2019-01-03 02:00:00,TC,20.2,TC,15.423455999999998,1
51,TC,19.68,2019-01-03 03:00:00,TC,20.8,TC,17.595852,1
52,TC,22.81,2019-01-03 04:00:00,TC,22.5,TC,20.573868,1
53,TC,25.7,2019-01-03 05:00:00,TC,24.2,TC,23.101848,1
54,TC,27.0,2019-01-03 06:00:00,TC,25.9,TC,24.840875999999994,1
55,TC,27.69,2019-01-03 07:00:00,TC,26.9,TC,26.235432,1
56,TC,28.17,2019-01-03 08:00:00,TC,27.8,TC,26.463228000000004,1
57,TC,28.0,2019-01-03 09:00:00,TC,28.8,TC,26.435447999999997,1
58,TC,27.36,2019-01-03 10:00:00,TC,28.3,TC,25.86318,1
59,TC,24.1,2019-01-03 11:00:00,TC,27.8,TC,24.11304,1
60,TC,18.84,2019-01-03 12:00:00,TC,27.3,TC,22.346232,1
61,TC,16.07,2019-01-03 13:00:00,TC,26.6,TC,20.546088,1
62,TC,14.38,2019-01-03 14:00:00,TC,25.8,TC,18.80706,1
63,TC,13.42,2019-01-03 15:00:00,TC,25.1,TC,17.351387999999996,1
64,TC,12.21,2019-01-03 16:00:00,TC,23.6,TC,16.22352,1
65,TC,11.68,2019-01-03 17:00:00,TC,22.2,TC,15.340116,1
66,TC,10.88,2019-01-03 18:00:00,TC,20.7,TC,14.406707999999998,1
67,TC,10.78,2019-01-03 19:00:00,TC,20.8,TC,13.484412,1
68,TC,9.43,2019-01-03 20:00:00,TC,20.3,TC,12.601008,1
69,TC,9.31,2019-01-03 21:00:00,TC,19.8,TC,11.673156,1
70,TC,8.81,2019-01-03 22:00:00,TC,19.2,TC,10.845312000000002,1
71,TC,8.18,2019-01-03 23:00:00,TC,18.5,TC,11.184228,1
72,TC,7.98,2019-01-04 00:00:00,TC,17.9,TC,12.334320000000002,1
73,TC,7.9,2019-01-04 01:00:00,TC,18.5,TC,13.301063999999998,1
74,TC,12.51,2019-01-04 02:00:00,TC,19.1,TC,14.64006,1
75,TC,19.63,2019-01-04 03:00:00,TC,19.7,TC,16.734672,1
76,TC,22.4,2019-01-04 04:00:00,TC,21.4,TC,19.551564000000006,1
77,TC,25.04,2019-01-04 05:00:00,TC,23.0,TC,22.301784,1
78,TC,27.03,2019-01-04 06:00:00,TC,24.7,TC,24.36306,1
79,TC,26.87,2019-01-04 07:00:00,TC,25.9,TC,25.763172,1
80,TC,27.47,2019-01-04 08:00:00,TC,27.1,TC,26.024304,1
81,TC,27.28,2019-01-04 09:00:00,TC,28.3,TC,25.413144,1
82,TC,26.82,2019-01-04 10:00:00,TC,27.6,TC,24.47418,1
83,TC,24.21,2019-01-04 11:00:00,TC,26.8,TC,23.496324,1
84,TC,17.64,2019-01-04 12:00:00,TC,26.1,TC,22.268448,1
85,TC,14.89,2019-01-04 13:00:00,TC,25.1,TC,20.468304,1
86,TC,13.6,2019-01-04 14:00:00,TC,24.0,TC,18.707052,1
87,TC,12.47,2019-01-04 15:00:00,TC,23.0,TC,17.27916,1
88,TC,11.43,2019-01-04 16:00:00,TC,22.3,TC,16.229076,1
89,TC,11.11,2019-01-04 17:00:00,TC,21.7,TC,15.440123999999999,1
90,TC,10.61,2019-01-04 18:00:00,TC,21.0,TC,14.667839999999998,1
91,TC,9.88,2019-01-04 19:00:00,TC,20.0,TC,13.917779999999999,1
92,TC,9.5,2019-01-04 20:00:00,TC,19.1,TC,13.234392,1
93,TC,8.75,2019-01-04 21:00:00,TC,18.3,TC,12.478776,1
94,TC,8.63,2019-01-04 22:00:00,TC,17.5,TC,11.495364,1
95,TC,8.38,2019-01-04 23:00:00,TC,16.7,TC,11.778720000000002,1
96,TC,7.88,2019-01-05 00:00:00,TC,15.9,TC,12.945479999999998,1
97,TC,7.78,2019-01-05 01:00:00,TC,16.6,TC,13.778879999999996,1
98,TC,13.01,2019-01-05 02:00:00,TC,17.3,TC,14.923416,1
99,TC,19.87,2019-01-05 03:00:00,TC,18.0,TC,16.934687999999998,1
100,TC,23.29,2019-01-05 04:00:00,TC,19.8,TC,19.784916,1
101,TC,25.43,2019-01-05 05:00:00,TC,21.7,TC,22.240668,1
102,TC,27.26,2019-01-05 06:00:00,TC,23.5,TC,24.035256,1
103,TC,27.38,2019-01-05 07:00:00,TC,24.5,TC,25.618716,1
104,TC,27.92,2019-01-05 08:00:00,TC,25.6,TC,26.068752,1
105,TC,27.76,2019-01-05 09:00:00,TC,26.6,TC,25.5576,1
106,TC,27.94,2019-01-05 10:00:00,TC,25.6,TC,24.668640000000003,1
107,TC,25.21,2019-01-05 11:00:00,TC,24.7,TC,23.451875999999995,1
108,TC,18.54,2019-01-05 12:00:00,TC,23.7,TC,21.912864000000006,1
109,TC,16.37,2019-01-05 13:00:00,TC,23.0,TC,20.096052,1
110,TC,14.75,2019-01-05 14:00:00,TC,22.4,TC,18.41814,1
111,TC,14.1,2019-01-05 15:00:00,TC,21.7,TC,17.073587999999994,1
112,TC,12.23,2019-01-05 16:00:00,TC,21.6,TC,16.062395999999996,1
113,TC,11.51,2019-01-05 17:00:00,TC,21.6,TC,15.267887999999996,1
114,TC,11.02,2019-01-05 18:00:00,TC,21.5,TC,14.428932,1
115,TC,10.39,2019-01-05 19:00:00,TC,19.9,TC,13.723320000000001,1
116,TC,9.42,2019-01-05 20:00:00,TC,20.3,TC,12.956592,1
117,TC,9.71,2019-01-05 21:00:00,TC,20.8,TC,12.117636,1
118,TC,8.22,2019-01-05 22:00:00,TC,20.0,TC,11.339795999999998,1
119,TC,8.27,2019-01-05 23:00:00,TC,19.3,TC,11.495364,1
120,TC,8.23,2019-01-06 00:00:00,TC,18.5,TC,12.373212,1
121,TC,7.98,2019-01-06 01:00:00,TC,19.2,TC,13.3344,1
122,TC,14.52,2019-01-06 02:00:00,TC,19.8,TC,14.817851999999998,1
123,TC,21.19,2019-01-06 03:00:00,TC,20.5,TC,16.906907999999998,1
124,TC,24.2,2019-01-06 04:00:00,TC,22.5,TC,19.801584,1
125,TC,26.71,2019-01-06 05:00:00,TC,24.5,TC,22.896276,1
126,TC,27.97,2019-01-06 06:00:00,TC,26.5,TC,25.213128,1
127,TC,28.62,2019-01-06 07:00:00,TC,27.9,TC,26.724359999999997,1
128,TC,28.72,2019-01-06 08:00:00,TC,29.4,TC,27.079944,1
129,TC,28.42,2019-01-06 09:00:00,TC,30.8,TC,26.568791999999995,1
130,TC,28.03,2019-01-06 10:00:00,TC,29.7,TC,25.640940000000004,1
131,TC,25.48,2019-01-06 11:00:00,TC,28.5,TC,24.535296,1
132,TC,18.95,2019-01-06 12:00:00,TC,27.4,TC,23.185188,1
133,TC,16.88,2019-01-06 13:00:00,TC,26.3,TC,21.257256,1
134,TC,15.53,2019-01-06 14:00:00,TC,25.3,TC,19.295988,1
135,TC,13.85,2019-01-06 15:00:00,TC,24.2,TC,17.795868,1
136,TC,13.27,2019-01-06 16:00:00,TC,23.5,TC,16.801344,1
137,TC,11.89,2019-01-06 17:00:00,TC,22.7,TC,16.1124,1
138,TC,11.47,2019-01-06 18:00:00,TC,22.0,TC,14.951195999999998,1
139,TC,11.72,2019-01-06 19:00:00,TC,21.6,TC,14.22336,1
140,TC,10.64,2019-01-06 20:00:00,TC,21.6,TC,13.434408,1
141,TC,10.22,2019-01-06 21:00:00,TC,21.5,TC,12.578784,1
142,TC,9.94,2019-01-06 22:00:00,TC,20.2,TC,11.834279999999998,1
143,TC,9.1,2019-01-06 23:00:00,TC,19.0,TC,12.100968,1
144,TC,9.01,2019-01-07 00:00:00,TC,17.7,TC,12.995484,1
145,TC,9.31,2019-01-07 01:00:00,TC,18.4,TC,13.934447999999998,1
146,TC,13.26,2019-01-07 02:00:00,TC,19.1,TC,15.484571999999998,1
147,TC,19.95,2019-01-07 03:00:00,TC,19.8,TC,17.668079999999996,1
148,TC,23.32,2019-01-07 04:00:00,TC,21.3,TC,20.451636,1
149,TC,25.88,2019-01-07 05:00:00,TC,22.9,TC,22.874052,1
150,TC,26.62,2019-01-07 06:00:00,TC,24.4,TC,24.5853,1
151,TC,27.31,2019-01-07 07:00:00,TC,25.4,TC,25.902072,1
152,TC,28.03,2019-01-07 08:00:00,TC,26.3,TC,26.129868,1
153,TC,27.29,2019-01-07 09:00:00,TC,27.3,TC,25.663164,1
154,TC,26.7,2019-01-07 10:00:00,TC,26.7,TC,25.040892000000003,1
155,TC,24.5,2019-01-07 11:00:00,TC,26.0,TC,24.124152,1
156,TC,20.2,2019-01-07 12:00:00,TC,25.4,TC,22.896276,1
157,TC,17.82,2019-01-07 13:00:00,TC,24.6,TC,21.262812,1
158,TC,17.44,2019-01-07 14:00:00,TC,23.9,TC,19.629348,1
159,TC,18.82,2019-01-07 15:00:00,TC,23.1,TC,18.412584,1
160,TC,17.48,2019-01-07 16:00:00,TC,21.6,TC,17.601408,1
161,TC,17.4,2019-01-07 17:00:00,TC,20.0,TC,17.006916,1
162,TC,14.72,2019-01-07 18:00:00,TC,18.5,TC,15.979055999999998,1
163,TC,14.78,2019-01-07 19:00:00,TC,17.4,TC,14.928971999999998,1
164,TC,11.35,2019-01-07 20:00:00,TC,16.9,TC,13.984452,1
165,TC,11.1,2019-01-07 21:00:00,TC,16.4,TC,12.867695999999995,1
166,TC,11.18,2019-01-07 22:00:00,TC,16.1,TC,11.595371999999998,1
167,TC,9.43,2019-01-07 23:00:00,TC,15.8,TC,11.600928,1
168,TC,8.07,2019-01-08 00:00:00,TC,15.5,TC,12.295428,1
169,TC,7.15,2019-01-08 01:00:00,TC,16.1,TC,12.817692,1
170,TC,13.68,2019-01-08 02:00:00,TC,16.6,TC,13.973339999999999,1
171,TC,18.32,2019-01-08 03:00:00,TC,17.2,TC,15.634584,1
172,TC,20.7,2019-01-08 04:00:00,TC,18.8,TC,17.818091999999996,1
173,TC,22.1,2019-01-08 05:00:00,TC,20.5,TC,19.97382,1
174,TC,23.13,2019-01-08 06:00:00,TC,22.1,TC,21.673956,1
175,TC,23.7,2019-01-08 07:00:00,TC,23.2,TC,23.007396,1
176,TC,24.36,2019-01-08 08:00:00,TC,24.2,TC,23.268528,1
177,TC,24.32,2019-01-08 09:00:00,TC,25.3,TC,22.840716,1
178,TC,24.57,2019-01-08 10:00:00,TC,25.2,TC,22.207332,1
179,TC,22.51,2019-01-08 11:00:00,TC,25.1,TC,21.101688000000006,1
180,TC,16.34,2019-01-08 12:00:00,TC,25.0,TC,19.768248,1
181,TC,14.18,2019-01-08 13:00:00,TC,24.5,TC,18.329244,1
182,TC,12.18,2019-01-08 14:00:00,TC,23.9,TC,16.97358,1
183,TC,11.43,2019-01-08 15:00:00,TC,23.4,TC,15.956832,1
184,TC,9.76,2019-01-08 16:00:00,TC,22.6,TC,15.256776,1
185,TC,9.31,2019-01-08 17:00:00,TC,21.9,TC,14.745624,1
186,TC,8.68,2019-01-08 18:00:00,TC,21.1,TC,13.38996,1
187,TC,8.56,2019-01-08 19:00:00,TC,20.3,TC,12.723239999999999,1
188,TC,8.23,2019-01-08 20:00:00,TC,19.8,TC,12.012071999999998,1
189,TC,7.69,2019-01-08 21:00:00,TC,19.2,TC,11.223120000000002,1
190,TC,7.65,2019-01-08 22:00:00,TC,18.5,TC,10.500839999999998,1
191,TC,6.75,2019-01-08 23:00:00,TC,17.9,TC,10.917539999999999,1
192,TC,6.67,2019-01-09 00:00:00,TC,17.2,TC,12.156528000000002,1
193,TC,6.46,2019-01-09 01:00:00,TC,17.8,TC,13.234392,1
194,TC,11.38,2019-01-09 02:00:00,TC,18.5,TC,14.740068,1
195,TC,16.82,2019-01-09 03:00:00,TC,19.1,TC,16.851347999999998,1
196,TC,22.31,2019-01-09 04:00:00,TC,20.9,TC,19.440444,1
197,TC,24.59,2019-01-09 05:00:00,TC,22.7,TC,22.00176,1
198,TC,26.11,2019-01-09 06:00:00,TC,24.5,TC,23.629668,1
199,TC,26.21,2019-01-09 07:00:00,TC,25.8,TC,24.590856,1
200,TC,26.28,2019-01-09 08:00:00,TC,27.2,TC,24.774204,1
201,TC,25.48,2019-01-09 09:00:00,TC,28.5,TC,24.263052,1
202,TC,25.65,2019-01-09 10:00:00,TC,27.8,TC,23.518548000000006,1
203,TC,22.67,2019-01-09 11:00:00,TC,27.1,TC,22.55736,1
204,TC,17.75,2019-01-09 12:00:00,TC,26.4,TC,21.435048,1
205,TC,16.31,2019-01-09 13:00:00,TC,25.8,TC,19.901592,1
206,TC,13.77,2019-01-09 14:00:00,TC,25.3,TC,18.3348,1
207,TC,12.4,2019-01-09 15:00:00,TC,24.7,TC,17.162484,1
208,TC,11.42,2019-01-09 16:00:00,TC,23.6,TC,16.495763999999998,1
209,TC,10.78,2019-01-09 17:00:00,TC,22.4,TC,15.923495999999998,1
210,TC,10.27,2019-01-09 18:00:00,TC,21.3,TC,14.701176,1
211,TC,9.88,2019-01-09 19:00:00,TC,20.0,TC,13.767767999999998,1
212,TC,9.39,2019-01-09 20:00:00,TC,19.2,TC,13.073268,1
213,TC,9.07,2019-01-09 21:00:00,TC,18.4,TC,12.334320000000002,1
214,TC,8.27,2019-01-09 22:00:00,TC,17.9,TC,11.534256,1
215,TC,8.35,2019-01-09 23:00:00,TC,17.5,TC,11.517587999999998,1
216,TC,7.73,2019-01-10 00:00:00,TC,17.0,TC,12.250979999999998,1
217,TC,7.61,2019-01-10 01:00:00,TC,17.6,TC,13.167720000000001,1
218,TC,12.57,2019-01-10 02:00:00,TC,18.3,TC,14.578944,1
219,TC,20.45,2019-01-10 03:00:00,TC,18.9,TC,16.534656,1
220,TC,21.93,2019-01-10 04:00:00,TC,20.5,TC,19.051524000000004,1
221,TC,24.17,2019-01-10 05:00:00,TC,22.0,TC,21.562836,1
222,TC,26.04,2019-01-10 06:00:00,TC,23.6,TC,23.50188,1
223,TC,26.27,2019-01-10 07:00:00,TC,25.0,TC,24.924216,1
224,TC,26.77,2019-01-10 08:00:00,TC,26.4,TC,25.218684,1
225,TC,26.4,2019-01-10 09:00:00,TC,27.8,TC,24.746424,1
226,TC,27.09,2019-01-10 10:00:00,TC,27.2,TC,23.951916,1
227,TC,24.42,2019-01-10 11:00:00,TC,26.6,TC,23.012952,1
228,TC,18.09,2019-01-10 12:00:00,TC,26.0,TC,22.00176,1
229,TC,15.34,2019-01-10 13:00:00,TC,25.5,TC,20.546088,1
230,TC,14.93,2019-01-10 14:00:00,TC,24.9,TC,18.951516,1
231,TC,12.77,2019-01-10 15:00:00,TC,24.4,TC,17.568071999999994,1
232,TC,11.64,2019-01-10 16:00:00,TC,23.2,TC,16.506876000000002,1
233,TC,11.14,2019-01-10 17:00:00,TC,22.1,TC,15.623471999999998,1
234,TC,9.46,2019-01-10 18:00:00,TC,20.9,TC,14.162244,1
235,TC,9.05,2019-01-10 19:00:00,TC,20.6,TC,13.356623999999998,1
236,TC,9.02,2019-01-10 20:00:00,TC,20.2,TC,12.551004,1
237,TC,8.52,2019-01-10 21:00:00,TC,19.8,TC,11.72316,1
238,TC,7.86,2019-01-10 22:00:00,TC,19.0,TC,10.995323999999998,1
239,TC,7.59,2019-01-10 23:00:00,TC,18.3,TC,11.484252,1
240,TC,7.4,2019-01-11 00:00:00,TC,17.5,TC,12.662124,1
241,TC,7.86,2019-01-11 01:00:00,TC,18.1,TC,13.578863999999998,1
242,TC,13.25,2019-01-11 02:00:00,TC,18.6,TC,15.034536,1
243,TC,18.04,2019-01-11 03:00:00,TC,19.2,TC,17.095812000000002,1
244,TC,23.62,2019-01-11 04:00:00,TC,21.1,TC,19.69602,1
245,TC,25.42,2019-01-11 05:00:00,TC,23.0,TC,22.129548,1
246,TC,27.34,2019-01-11 06:00:00,TC,24.9,TC,23.985252,1
247,TC,27.3,2019-01-11 07:00:00,TC,26.4,TC,25.379808000000004,1
248,TC,27.28,2019-01-11 08:00:00,TC,28.0,TC,25.6965,1
249,TC,27.95,2019-01-11 09:00:00,TC,29.5,TC,25.32980400000001,1
250,TC,26.6,2019-01-11 10:00:00,TC,28.8,TC,24.651972,1
251,TC,24.7,2019-01-11 11:00:00,TC,28.0,TC,23.479656,1
252,TC,19.25,2019-01-11 12:00:00,TC,27.3,TC,22.407348,1
253,TC,16.88,2019-01-11 13:00:00,TC,26.2,TC,21.157248000000006,1
254,TC,15.31,2019-01-11 14:00:00,TC,25.1,TC,19.362659999999995,1
255,TC,14.39,2019-01-11 15:00:00,TC,24.0,TC,18.134784,1
256,TC,13.39,2019-01-11 16:00:00,TC,23.2,TC,17.551404,1
257,TC,12.56,2019-01-11 17:00:00,TC,22.4,TC,16.712448000000002,1
258,TC,11.98,2019-01-11 18:00:00,TC,21.6,TC,15.373452,1
259,TC,11.36,2019-01-11 19:00:00,TC,21.9,TC,14.523384,1
260,TC,10.65,2019-01-11 20:00:00,TC,21.2,TC,13.684428,1
261,TC,10.03,2019-01-11 21:00:00,TC,20.5,TC,12.867695999999995,1
262,TC,9.68,2019-01-11 22:00:00,TC,19.8,TC,12.162084,1
263,TC,9.19,2019-01-11 23:00:00,TC,19.0,TC,12.406547999999999,1
264,TC,9.18,2019-01-12 00:00:00,TC,18.3,TC,13.617755999999998,1
265,TC,8.68,2019-01-12 01:00:00,TC,18.8,TC,14.8623,1
266,TC,14.01,2019-01-12 02:00:00,TC,19.4,TC,16.3902,1
267,TC,21.22,2019-01-12 03:00:00,TC,19.9,TC,18.457032,1
268,TC,24.97,2019-01-12 04:00:00,TC,21.7,TC,20.957232,1
269,TC,26.32,2019-01-12 05:00:00,TC,23.5,TC,23.240748,1
270,TC,27.95,2019-01-12 06:00:00,TC,25.3,TC,25.002,1
271,TC,27.89,2019-01-12 07:00:00,TC,26.9,TC,26.357664,1
272,TC,28.54,2019-01-12 08:00:00,TC,28.6,TC,26.646576,1
273,TC,28.12,2019-01-12 09:00:00,TC,30.2,TC,26.290992,1
274,TC,28.04,2019-01-12 10:00:00,TC,29.4,TC,25.685388,1
275,TC,25.59,2019-01-12 11:00:00,TC,28.6,TC,24.7242,1
276,TC,19.98,2019-01-12 12:00:00,TC,27.8,TC,23.57410800000001,1
277,TC,17.51,2019-01-12 13:00:00,TC,27.2,TC,22.118436,1
278,TC,15.81,2019-01-12 14:00:00,TC,26.7,TC,20.551644,1
279,TC,15.13,2019-01-12 15:00:00,TC,26.1,TC,19.129308,1
280,TC,14.72,2019-01-12 16:00:00,TC,24.5,TC,17.979215999999994,1
281,TC,14.63,2019-01-12 17:00:00,TC,22.8,TC,17.05692,1
282,TC,13.77,2019-01-12 18:00:00,TC,21.2,TC,15.66792,1
283,TC,13.11,2019-01-12 19:00:00,TC,20.5,TC,15.128987999999998,1
284,TC,14.34,2019-01-12 20:00:00,TC,20.4,TC,14.423376,1
285,TC,14.3,2019-01-12 21:00:00,TC,20.2,TC,13.578863999999998,1
286,TC,12.18,2019-01-12 22:00:00,TC,19.7,TC,12.867695999999995,1
287,TC,11.39,2019-01-12 23:00:00,TC,19.1,TC,13.439963999999998,1
288,TC,10.77,2019-01-13 00:00:00,TC,18.6,TC,14.962307999999998,1
289,TC,10.25,2019-01-13 01:00:00,TC,19.1,TC,16.095731999999998,1
290,TC,16.0,2019-01-13 02:00:00,TC,19.6,TC,17.423616,1
291,TC,22.17,2019-01-13 03:00:00,TC,20.1,TC,19.384884,1
292,TC,25.32,2019-01-13 04:00:00,TC,22.0,TC,21.885084,1
293,TC,27.37,2019-01-13 05:00:00,TC,24.0,TC,24.318611999999998,1
294,TC,26.69,2019-01-13 06:00:00,TC,25.9,TC,25.718724,1
295,TC,27.3,2019-01-13 07:00:00,TC,27.0,TC,26.563236,1
296,TC,27.54,2019-01-13 08:00:00,TC,28.0,TC,26.824368,1
297,TC,27.81,2019-01-13 09:00:00,TC,29.1,TC,26.463228000000004,1
298,TC,27.59,2019-01-13 10:00:00,TC,28.3,TC,25.968744,1
299,TC,25.77,2019-01-13 11:00:00,TC,27.5,TC,25.124232,1
300,TC,21.09,2019-01-13 12:00:00,TC,26.7,TC,23.935248,1
301,TC,19.02,2019-01-13 13:00:00,TC,26.0,TC,22.329564,1
302,TC,17.31,2019-01-13 14:00:00,TC,25.3,TC,20.701656000000003,1
303,TC,16.51,2019-01-13 15:00:00,TC,24.6,TC,19.55712,1
304,TC,15.75,2019-01-13 16:00:00,TC,24.0,TC,18.912624000000005,1
305,TC,15.23,2019-01-13 17:00:00,TC,23.4,TC,18.484811999999998,1
306,TC,14.19,2019-01-13 18:00:00,TC,22.8,TC,17.58474,1
307,TC,14.35,2019-01-13 19:00:00,TC,22.1,TC,17.045807999999994,1
308,TC,13.85,2019-01-13 20:00:00,TC,21.6,TC,16.30686,1
309,TC,13.44,2019-01-13 21:00:00,TC,21.0,TC,15.4179,1
310,TC,14.35,2019-01-13 22:00:00,TC,20.5,TC,14.612279999999998,1
311,TC,13.3,2019-01-13 23:00:00,TC,19.9,TC,15.173436,1
312,TC,12.6,2019-01-14 00:00:00,TC,19.4,TC,16.490208,1
313,TC,13.18,2019-01-14 01:00:00,TC,19.9,TC,17.295828,1
314,TC,15.85,2019-01-14 02:00:00,TC,20.4,TC,18.368136,1
315,TC,22.06,2019-01-14 03:00:00,TC,20.9,TC,20.02938,1
316,TC,24.79,2019-01-14 04:00:00,TC,22.5,TC,22.096212,1
317,TC,27.1,2019-01-14 05:00:00,TC,24.0,TC,23.846352,1
318,TC,27.12,2019-01-14 06:00:00,TC,25.6,TC,25.090896,1
319,TC,27.06,2019-01-14 07:00:00,TC,26.3,TC,26.00208,1
320,TC,27.87,2019-01-14 08:00:00,TC,27.1,TC,26.068752,1
321,TC,27.14,2019-01-14 09:00:00,TC,27.8,TC,26.240988,1
322,TC,26.44,2019-01-14 10:00:00,TC,27.2,TC,26.063195999999998,1
323,TC,25.1,2019-01-14 11:00:00,TC,26.7,TC,24.796427999999995,1
324,TC,21.51,2019-01-14 12:00:00,TC,26.1,TC,23.518548000000006,1
325,TC,19.12,2019-01-14 13:00:00,TC,25.4,TC,22.207332,1
326,TC,17.54,2019-01-14 14:00:00,TC,24.6,TC,20.873891999999994,1
327,TC,17.12,2019-01-14 15:00:00,TC,23.9,TC,19.662684,1
328,TC,17.12,2019-01-14 16:00:00,TC,22.5,TC,18.512591999999994,1
329,TC,17.55,2019-01-14 17:00:00,TC,21.2,TC,17.534736000000002,1
330,TC,16.7,2019-01-14 18:00:00,TC,19.8,TC,17.118036,1
331,TC,15.67,2019-01-14 19:00:00,TC,19.1,TC,16.490208,1
332,TC,12.15,2019-01-14 20:00:00,TC,18.4,TC,15.767928,1
333,TC,11.63,2019-01-14 21:00:00,TC,17.7,TC,14.712287999999996,1
334,TC,11.03,2019-01-14 22:00:00,TC,17.4,TC,13.462187999999998,1
335,TC,9.86,2019-01-14 23:00:00,TC,17.2,TC,13.562195999999998,1
336,TC,9.36,2019-01-15 00:00:00,TC,16.9,TC,14.545607999999998,1
337,TC,8.39,2019-01-15 01:00:00,TC,17.1,TC,15.33456,1
338,TC,14.38,2019-01-15 02:00:00,TC,17.2,TC,16.551323999999994,1
339,TC,18.73,2019-01-15 03:00:00,TC,17.4,TC,18.223679999999998,1
340,TC,21.22,2019-01-15 04:00:00,TC,19.4,TC,20.251620000000006,1
341,TC,22.7,2019-01-15 05:00:00,TC,21.3,TC,22.123991999999994,1
342,TC,24.04,2019-01-15 06:00:00,TC,23.3,TC,23.601888,1
343,TC,25.25,2019-01-15 07:00:00,TC,24.5,TC,24.757536,1
344,TC,25.81,2019-01-15 08:00:00,TC,25.7,TC,24.89088,1
345,TC,26.0,2019-01-15 09:00:00,TC,26.9,TC,24.435288,1
346,TC,25.68,2019-01-15 10:00:00,TC,26.7,TC,23.885244,1
347,TC,24.75,2019-01-15 11:00:00,TC,26.4,TC,22.851828,1
